date,store_name,rep_name,transaction_id,daily_traffic,plan_type,plan_revenue,magenta_migration,voice_lines,tablet_lines,home_internet,hsi_revenue,device_price,hour,is_weekend,age_band,accessory_attach,accessory_revenue,insurance_attach,insurance_revenue,monthly_store_goal
2025-11-18,Store C,Priya,T_02945,61,Metro Unlimited,60,0,1,0,0,0.0,499.0,15,0,18-25,0,0.0,0,0.0,230
2025-11-18,Store D,Devon,T_02946,49,Metro $40,40,0,1,0,0,0.0,699.0,14,0,26-40,0,0.0,1,18.0,175
2025-11-18,Store D,Devon,T_02947,49,Metro $40,40,0,1,0,0,0.0,999.0,19,0,18-25,1,79.96,1,18.0,175
2025-11-18,Store D,Devon,T_02948,49,Magenta,75,1,2,0,1,50.0,999.0,20,0,41-60,1,72.8,1,18.0,175
2025-11-18,Store D,Devon,T_02949,49,Metro Unlimited,60,0,1,0,1,50.0,699.0,18,0,26-40,1,69.1,0,0.0,175
2025-11-18,Store D,Devon,T_02950,49,Metro $40,40,0,1,0,0,0.0,999.0,15,0,60+,1,38.37,0,0.0,175
2025-11-18,Store D,Devon,T_02951,49,Magenta,75,1,1,0,0,0.0,499.0,20,0,26-40,1,88.74,0,0.0,175
2025-11-18,Store D,Devon,T_02952,49,Metro $40,40,0,1,0,0,0.0,499.0,16,0,60+,1,25.01,0,0.0,175
2025-11-18,Store D,Devon,T_02953,49,Metro $40,40,0,1,0,0,0.0,299.0,15,0,60+,0,0.0,1,18.0,175
2025-11-18,Store D,Devon,T_02954,49,Metro Unlimited,60,0,2,0,0,0.0,999.0,15,0,41-60,1,70.19,1,18.0,175
2025-11-18,Store D,Devon,T_02955,49,Metro $40,40,0,2,0,0,0.0,99.0,16,0,26-40,0,0.0,0,0.0,175
2025-11-18,Store D,Devon,T_02956,49,Metro $40,40,0,2,0,1,50.0,99.0,19,0,18-25,1,63.56,0,0.0,175
2025-11-18,Store D,Devon,T_02957,49,Metro $40,40,0,1,0,1,50.0,199.0,10,0,41-60,0,0.0,1,18.0,175
2025-11-18,Store D,Devon,T_02958,49,Metro Unlimited,60,0,1,0,0,0.0,99.0,12,0,26-40,0,0.0,0,0.0,175
2025-11-18,Store D,Devon,T_02959,49,Metro Unlimited,60,0,1,0,0,0.0,699.0,10,0,60+,0,0.0,0,0.0,175
2025-11-18,Store D,Devon,T_02960,49,Magenta,75,1,1,0,1,50.0,499.0,11,0,41-60,1,37.75,1,18.0,175
2025-11-18,Store E,Sofia,T_02961,64,Magenta MAX,90,1,1,0,1,50.0,999.0,11,0,41-60,0,0.0,1,18.0,290
2025-11-18,Store E,Sofia,T_02962,64,Metro Unlimited,60,0,1,0,0,0.0,499.0,14,0,41-60,1,75.73,0,0.0,290
2025-11-18,Store E,Sofia,T_02963,64,Magenta MAX,90,1,2,0,0,0.0,199.0,16,0,41-60,1,46.46,0,0.0,290
2025-11-18,Store E,Sofia,T_02964,64,Metro $40,40,0,1,0,0,0.0,699.0,17,0,26-40,1,51.62,0,0.0,290
2025-11-18,Store E,Sofia,T_02965,64,Metro Unlimited,60,0,1,0,0,0.0,999.0,17,0,26-40,1,106.78,0,0.0,290
2025-11-18,Store E,Sofia,T_02966,64,Magenta,75,1,1,0,0,0.0,99.0,16,0,26-40,1,72.99,0,0.0,290
2025-11-18,Store E,Sofia,T_02967,64,Magenta,75,1,1,0,0,0.0,499.0,20,0,41-60,1,65.08,1,18.0,290
2025-11-18,Store E,Sofia,T_02968,64,Metro $40,40,0,1,0,1,50.0,299.0,19,0,26-40,0,0.0,1,18.0,290
2025-11-18,Store E,Sofia,T_02969,64,Metro Unlimited,60,0,2,0,0,0.0,199.0,10,0,18-25,0,0.0,0,0.0,290
2025-11-18,Store E,Sofia,T_02970,64,Magenta MAX,90,1,1,0,0,0.0,699.0,13,0,26-40,1,28.68,1,18.0,290
2025-11-18,Store E,Sofia,T_02971,64,Metro $40,40,0,1,0,0,0.0,499.0,17,0,26-40,0,0.0,0,0.0,290
2025-11-18,Store E,Sofia,T_02972,64,Magenta,75,1,1,1,0,0.0,299.0,15,0,60+,1,75.11,0,0.0,290
2025-11-18,Store E,Sofia,T_02973,64,Metro $40,40,0,1,0,0,0.0,999.0,13,0,18-25,1,89.37,1,18.0,290
2025-11-18,Store E,Sofia,T_02974,64,Metro $40,40,0,1,0,0,0.0,99.0,18,0,26-40,0,0.0,0,0.0,290
2025-11-18,Store E,Sofia,T_02975,64,Metro Unlimited,60,0,1,0,1,50.0,199.0,15,0,60+,1,35.4,1,18.0,290
2025-11-18,Store E,Sofia,T_02976,64,Magenta,75,1,1,0,0,0.0,99.0,18,0,41-60,0,0.0,0,0.0,290
2025-11-18,Store E,Sofia,T_02977,64,Metro $40,40,0,2,0,0,0.0,199.0,19,0,41-60,1,87.78,0,0.0,290
2025-11-18,Store E,Sofia,T_02978,64,Metro $40,40,0,1,1,0,0.0,299.0,18,0,26-40,1,43.36,0,0.0,290
2025-11-18,Store E,Sofia,T_02979,64,Magenta,75,1,2,0,0,0.0,699.0,20,0,26-40,1,80.17,0,0.0,290
2025-11-18,Store E,Sofia,T_02980,64,Metro Unlimited,60,0,1,0,0,0.0,499.0,19,0,41-60,1,102.85,0,0.0,290
2025-11-18,Store E,Sofia,T_02981,64,Metro $40,40,0,1,1,0,0.0,999.0,13,0,26-40,1,114.46,0,0.0,290
2025-11-18,Store E,Sofia,T_02982,64,Metro Unlimited,60,0,1,0,0,0.0,99.0,16,0,26-40,1,67.28,1,18.0,290
2025-11-18,Store E,Sofia,T_02983,64,Magenta,75,1,2,0,0,0.0,699.0,18,0,26-40,0,0.0,0,0.0,290
2025-11-18,Store F,Andre,T_02984,57,Metro Unlimited,60,0,1,1,0,0.0,699.0,11,0,18-25,1,31.06,0,0.0,150
2025-11-18,Store F,Andre,T_02985,57,Metro Unlimited,60,0,1,0,0,0.0,199.0,20,0,18-25,0,0.0,0,0.0,150
2025-11-18,Store F,Andre,T_02986,57,Magenta MAX,90,1,1,0,0,0.0,299.0,15,0,26-40,1,77.83,0,0.0,150
2025-11-18,Store F,Andre,T_02987,57,Metro $40,40,0,1,0,1,50.0,199.0,13,0,26-40,1,83.56,0,0.0,150
2025-11-18,Store F,Andre,T_02988,57,Metro $40,40,0,1,0,0,0.0,199.0,18,0,26-40,0,0.0,1,18.0,150
2025-11-18,Store F,Andre,T_02989,57,Metro $40,40,0,1,0,0,0.0,499.0,10,0,60+,1,109.06,0,0.0,150
2025-11-18,Store F,Andre,T_02990,57,Metro $40,40,0,1,0,0,0.0,99.0,13,0,41-60,0,0.0,0,0.0,150
2025-11-18,Store F,Andre,T_02991,57,Metro $40,40,0,1,0,0,0.0,99.0,13,0,18-25,0,0.0,0,0.0,150
2025-11-18,Store F,Andre,T_02992,57,Metro $40,40,0,1,0,0,0.0,199.0,12,0,18-25,1,79.14,0,0.0,150
2025-11-18,Store F,Andre,T_02993,57,Magenta,75,1,1,0,0,0.0,699.0,20,0,18-25,1,51.88,0,0.0,150
2025-11-18,Store F,Andre,T_02994,57,Metro Unlimited,60,0,2,0,0,0.0,299.0,10,0,26-40,1,51.26,1,18.0,150
2025-11-18,Store F,Andre,T_02995,57,Metro $40,40,0,1,0,0,0.0,499.0,19,0,26-40,0,0.0,0,0.0,150
2025-11-18,Store F,Andre,T_02996,57,Metro Unlimited,60,0,1,0,0,0.0,499.0,10,0,18-25,1,29.96,0,0.0,150
2025-11-18,Store F,Andre,T_02997,57,Magenta,75,1,1,0,1,50.0,299.0,20,0,26-40,1,60.21,1,18.0,150
2025-11-18,Store F,Andre,T_02998,57,Magenta MAX,90,1,1,0,1,50.0,99.0,16,0,41-60,1,86.06,1,18.0,150
2025-11-18,Store F,Andre,T_02999,57,Metro $40,40,0,2,0,0,0.0,999.0,20,0,41-60,0,0.0,0,0.0,150
2025-11-19,Store A,Jasmine,T_03000,74,Metro $40,40,0,1,0,0,0.0,299.0,18,0,18-25,0,0.0,1,18.0,340
2025-11-19,Store A,Carlos,T_03001,74,Magenta MAX,90,1,1,1,1,50.0,199.0,16,0,18-25,0,0.0,1,18.0,340
2025-11-19,Store A,Carlos,T_03002,74,Metro $40,40,0,2,0,0,0.0,99.0,18,0,18-25,0,0.0,0,0.0,340
2025-11-19,Store A,Jasmine,T_03003,74,Metro $40,40,0,2,1,0,0.0,299.0,12,0,26-40,0,0.0,1,18.0,340
2025-11-19,Store A,Jasmine,T_03004,74,Magenta,75,1,1,0,1,50.0,499.0,15,0,26-40,0,0.0,0,0.0,340
2025-11-19,Store A,Carlos,T_03005,74,Metro Unlimited,60,0,1,0,1,50.0,999.0,19,0,18-25,1,58.57,1,18.0,340
2025-11-19,Store A,Jasmine,T_03006,74,Metro $40,40,0,2,0,0,0.0,299.0,10,0,41-60,1,99.69,0,0.0,340
2025-11-19,Store A,Carlos,T_03007,74,Metro Unlimited,60,0,1,0,0,0.0,299.0,10,0,18-25,0,0.0,0,0.0,340
2025-11-19,Store A,Jasmine,T_03008,74,Metro Unlimited,60,0,2,0,1,50.0,499.0,12,0,60+,1,27.9,0,0.0,340
2025-11-19,Store A,Carlos,T_03009,74,Metro Unlimited,60,0,1,0,0,0.0,299.0,13,0,60+,0,0.0,0,0.0,340
2025-11-19,Store A,Carlos,T_03010,74,Metro $40,40,0,2,0,0,0.0,699.0,16,0,60+,1,113.07,0,0.0,340
2025-11-19,Store A,Jasmine,T_03011,74,Metro Unlimited,60,0,2,0,0,0.0,999.0,15,0,41-60,1,61.47,0,0.0,340
2025-11-19,Store A,Carlos,T_03012,74,Magenta,75,1,1,0,1,50.0,199.0,19,0,41-60,0,0.0,0,0.0,340
2025-11-19,Store A,Jasmine,T_03013,74,Magenta,75,1,1,0,1,50.0,199.0,11,0,18-25,1,62.49,1,18.0,340
2025-11-19,Store A,Jasmine,T_03014,74,Metro Unlimited,60,0,1,0,0,0.0,699.0,14,0,18-25,0,0.0,1,18.0,340
2025-11-19,Store A,Jasmine,T_03015,74,Magenta,75,1,2,0,0,0.0,699.0,19,0,41-60,1,39.9,0,0.0,340
2025-11-19,Store A,Jasmine,T_03016,74,Metro $40,40,0,1,0,0,0.0,999.0,15,0,41-60,1,82.07,0,0.0,340
2025-11-19,Store A,Carlos,T_03017,74,Magenta,75,1,1,0,1,50.0,299.0,20,0,26-40,0,0.0,0,0.0,340
2025-11-19,Store A,Carlos,T_03018,74,Metro $40,40,0,2,0,1,50.0,99.0,20,0,18-25,0,0.0,0,0.0,340
2025-11-19,Store A,Carlos,T_03019,74,Metro Unlimited,60,0,1,0,0,0.0,699.0,18,0,60+,0,0.0,0,0.0,340
2025-11-19,Store A,Jasmine,T_03020,74,Metro $40,40,0,2,0,0,0.0,699.0,13,0,60+,1,108.62,1,18.0,340
2025-11-19,Store A,Jasmine,T_03021,74,Magenta MAX,90,1,2,0,0,0.0,999.0,13,0,60+,0,0.0,1,18.0,340
2025-11-19,Store A,Jasmine,T_03022,74,Magenta MAX,90,1,2,0,0,0.0,499.0,12,0,26-40,1,43.62,1,18.0,340
2025-11-19,Store A,Jasmine,T_03023,74,Metro Unlimited,60,0,1,0,0,0.0,199.0,18,0,26-40,1,102.76,0,0.0,340
2025-11-19,Store A,Carlos,T_03024,74,Magenta,75,1,1,0,1,50.0,199.0,15,0,18-25,1,35.11,0,0.0,340
2025-11-19,Store A,Carlos,T_03025,74,Metro $40,40,0,1,0,0,0.0,999.0,13,0,26-40,0,0.0,0,0.0,340
2025-11-19,Store A,Carlos,T_03026,74,Metro Unlimited,60,0,2,0,0,0.0,499.0,12,0,41-60,0,0.0,1,18.0,340
2025-11-19,Store A,Jasmine,T_03027,74,Metro $40,40,0,1,0,0,0.0,999.0,20,0,26-40,0,0.0,1,18.0,340
2025-11-19,Store B,Marcus,T_03028,150,Metro $40,40,0,2,0,0,0.0,99.0,18,0,41-60,1,82.8,0,0.0,430
2025-11-19,Store B,Tina,T_03029,150,Magenta,75,1,1,1,1,50.0,99.0,16,0,18-25,1,56.38,0,0.0,430
2025-11-19,Store B,Marcus,T_03030,150,Metro Unlimited,60,0,1,0,0,0.0,999.0,17,0,26-40,0,0.0,0,0.0,430
2025-11-19,Store B,Tina,T_03031,150,Metro $40,40,0,1,0,0,0.0,999.0,13,0,18-25,0,0.0,1,18.0,430
2025-11-19,Store B,Marcus,T_03032,150,Metro $40,40,0,1,0,0,0.0,99.0,15,0,41-60,0,0.0,0,0.0,430
2025-11-19,Store B,Tina,T_03033,150,Magenta,75,1,2,0,0,0.0,499.0,17,0,41-60,0,0.0,0,0.0,430
2025-11-19,Store B,Tina,T_03034,150,Magenta,75,1,1,0,0,0.0,299.0,13,0,18-25,1,39.08,1,18.0,430
2025-11-19,Store B,Tina,T_03035,150,Metro Unlimited,60,0,1,0,0,0.0,299.0,20,0,18-25,0,0.0,0,0.0,430
2025-11-19,Store B,Tina,T_03036,150,Metro Unlimited,60,0,2,0,0,0.0,699.0,13,0,26-40,1,70.65,0,0.0,430
2025-11-19,Store B,Marcus,T_03037,150,Metro $40,40,0,1,0,0,0.0,499.0,20,0,26-40,0,0.0,0,0.0,430
2025-11-19,Store B,Marcus,T_03038,150,Metro Unlimited,60,0,1,0,0,0.0,699.0,19,0,26-40,0,0.0,1,18.0,430
2025-11-19,Store B,Tina,T_03039,150,Metro Unlimited,60,0,1,0,0,0.0,999.0,12,0,26-40,1,102.39,1,18.0,430
2025-11-19,Store B,Marcus,T_03040,150,Metro Unlimited,60,0,1,0,0,0.0,999.0,19,0,26-40,0,0.0,1,18.0,430
2025-11-19,Store B,Tina,T_03041,150,Metro Unlimited,60,0,2,0,0,0.0,199.0,12,0,26-40,1,101.93,0,0.0,430
2025-11-19,Store B,Tina,T_03042,150,Magenta MAX,90,1,1,1,0,0.0,699.0,15,0,26-40,1,118.94,1,18.0,430
2025-11-19,Store B,Marcus,T_03043,150,Metro Unlimited,60,0,1,0,0,0.0,299.0,16,0,60+,0,0.0,1,18.0,430
2025-11-19,Store B,Tina,T_03044,150,Metro $40,40,0,2,0,0,0.0,199.0,12,0,26-40,1,109.6,0,0.0,430
2025-11-19,Store B,Marcus,T_03045,150,Metro $40,40,0,1,0,0,0.0,999.0,12,0,41-60,1,63.58,1,18.0,430
2025-11-19,Store B,Marcus,T_03046,150,Metro $40,40,0,1,0,0,0.0,699.0,12,0,60+,0,0.0,0,0.0,430
2025-11-19,Store B,Marcus,T_03047,150,Metro Unlimited,60,0,1,0,0,0.0,999.0,13,0,41-60,0,0.0,0,0.0,430
2025-11-19,Store B,Marcus,T_03048,150,Metro Unlimited,60,0,2,0,0,0.0,699.0,12,0,26-40,0,0.0,0,0.0,430
2025-11-19,Store B,Tina,T_03049,150,Magenta MAX,90,1,1,1,0,0.0,499.0,13,0,18-25,1,42.63,0,0.0,430
2025-11-19,Store B,Marcus,T_03050,150,Magenta MAX,90,1,1,0,0,0.0,199.0,17,0,18-25,0,0.0,1,18.0,430
2025-11-19,Store B,Tina,T_03051,150,Metro Unlimited,60,0,2,0,0,0.0,499.0,17,0,26-40,1,96.89,0,0.0,430
2025-11-19,Store B,Marcus,T_03052,150,Metro $40,40,0,1,1,0,0.0,99.0,18,0,41-60,1,115.18,0,0.0,430
2025-11-19,Store B,Tina,T_03053,150,Metro $40,40,0,2,1,0,0.0,499.0,11,0,18-25,0,0.0,0,0.0,430
2025-11-19,Store B,Marcus,T_03054,150,Metro $40,40,0,1,0,0,0.0,99.0,14,0,41-60,0,0.0,0,0.0,430
2025-11-19,Store B,Marcus,T_03055,150,Magenta MAX,90,1,2,0,0,0.0,199.0,19,0,18-25,0,0.0,0,0.0,430
2025-11-19,Store B,Tina,T_03056,150,Metro Unlimited,60,0,1,0,0,0.0,499.0,12,0,41-60,1,68.4,0,0.0,430
2025-11-19,Store B,Tina,T_03057,150,Metro $40,40,0,2,1,0,0.0,199.0,15,0,26-40,1,74.33,1,18.0,430
2025-11-19,Store B,Marcus,T_03058,150,Metro Unlimited,60,0,1,0,0,0.0,199.0,15,0,26-40,1,40.39,1,18.0,430
2025-11-19,Store B,Marcus,T_03059,150,Metro $40,40,0,1,0,0,0.0,499.0,10,0,26-40,1,117.62,1,18.0,430
2025-11-19,Store B,Marcus,T_03060,150,Metro $40,40,0,1,0,0,0.0,499.0,12,0,18-25,1,113.04,1,18.0,430
2025-11-19,Store B,Marcus,T_03061,150,Metro Unlimited,60,0,2,0,0,0.0,199.0,14,0,26-40,1,73.54,0,0.0,430
2025-11-19,Store B,Tina,T_03062,150,Metro $40,40,0,1,0,0,0.0,699.0,14,0,26-40,1,103.94,1,18.0,430
2025-11-19,Store B,Marcus,T_03063,150,Metro Unlimited,60,0,1,0,0,0.0,699.0,13,0,41-60,0,0.0,1,18.0,430
2025-11-19,Store B,Tina,T_03064,150,Metro Unlimited,60,0,2,0,0,0.0,99.0,11,0,18-25,0,0.0,0,0.0,430
2025-11-19,Store B,Marcus,T_03065,150,Metro Unlimited,60,0,2,0,0,0.0,499.0,12,0,26-40,0,0.0,0,0.0,430
2025-11-19,Store B,Marcus,T_03066,150,Metro Unlimited,60,0,1,0,0,0.0,699.0,16,0,41-60,0,0.0,0,0.0,430
2025-11-19,Store B,Marcus,T_03067,150,Metro $40,40,0,1,1,0,0.0,499.0,16,0,26-40,0,0.0,1,18.0,430
2025-11-19,Store B,Marcus,T_03068,150,Metro $40,40,0,1,0,0,0.0,199.0,16,0,26-40,1,82.62,0,0.0,430
2025-11-19,Store B,Tina,T_03069,150,Magenta,75,1,2,0,1,50.0,299.0,14,0,26-40,0,0.0,0,0.0,430
2025-11-19,Store B,Tina,T_03070,150,Magenta,75,1,1,0,0,0.0,999.0,11,0,26-40,1,97.1,1,18.0,430
2025-11-19,Store B,Tina,T_03071,150,Metro $40,40,0,1,0,0,0.0,299.0,12,0,60+,0,0.0,0,0.0,430
2025-11-19,Store B,Tina,T_03072,150,Metro $40,40,0,1,0,0,0.0,999.0,13,0,26-40,1,48.58,1,18.0,430
2025-11-19,Store B,Marcus,T_03073,150,Metro $40,40,0,1,0,1,50.0,299.0,13,0,60+,0,0.0,0,0.0,430
2025-11-19,Store B,Marcus,T_03074,150,Metro Unlimited,60,0,1,0,0,0.0,499.0,20,0,26-40,0,0.0,1,18.0,430
2025-11-19,Store B,Marcus,T_03075,150,Magenta MAX,90,1,1,0,0,0.0,99.0,12,0,60+,0,0.0,0,0.0,430
2025-11-19,Store B,Marcus,T_03076,150,Metro Unlimited,60,0,1,0,1,50.0,699.0,11,0,18-25,0,0.0,0,0.0,430
2025-11-19,Store B,Tina,T_03077,150,Metro $40,40,0,2,0,0,0.0,99.0,12,0,26-40,1,66.64,0,0.0,430
2025-11-19,Store B,Tina,T_03078,150,Magenta MAX,90,1,1,0,0,0.0,199.0,19,0,18-25,0,0.0,1,18.0,430
2025-11-19,Store B,Marcus,T_03079,150,Magenta,75,1,1,0,0,0.0,499.0,14,0,18-25,1,103.47,0,0.0,430
2025-11-19,Store C,Priya,T_03080,64,Metro Unlimited,60,0,1,0,0,0.0,99.0,17,0,26-40,1,49.41,0,0.0,230
2025-11-19,Store C,Priya,T_03081,64,Magenta,75,1,1,0,1,50.0,999.0,20,0,18-25,1,119.73,1,18.0,230
2025-11-19,Store C,Priya,T_03082,64,Metro Unlimited,60,0,2,0,0,0.0,299.0,13,0,26-40,0,0.0,0,0.0,230
2025-11-19,Store C,Priya,T_03083,64,Metro Unlimited,60,0,1,0,0,0.0,199.0,18,0,18-25,0,0.0,1,18.0,230
2025-11-19,Store C,Priya,T_03084,64,Metro Unlimited,60,0,1,0,1,50.0,199.0,17,0,26-40,1,45.31,0,0.0,230
2025-11-19,Store C,Priya,T_03085,64,Metro $40,40,0,2,0,0,0.0,99.0,10,0,41-60,0,0.0,1,18.0,230
2025-11-19,Store C,Priya,T_03086,64,Metro Unlimited,60,0,2,0,0,0.0,199.0,18,0,60+,0,0.0,0,0.0,230
2025-11-19,Store C,Priya,T_03087,64,Metro $40,40,0,1,0,0,0.0,699.0,18,0,26-40,1,60.53,0,0.0,230
2025-11-19,Store C,Priya,T_03088,64,Metro Unlimited,60,0,1,0,0,0.0,999.0,14,0,18-25,1,112.19,1,18.0,230
2025-11-19,Store C,Priya,T_03089,64,Metro $40,40,0,2,0,0,0.0,699.0,19,0,18-25,1,115.31,1,18.0,230
2025-11-19,Store C,Priya,T_03090,64,Metro $40,40,0,1,1,0,0.0,499.0,18,0,26-40,0,0.0,0,0.0,230
2025-11-19,Store C,Priya,T_03091,64,Magenta,75,1,1,1,1,50.0,999.0,10,0,41-60,1,64.12,0,0.0,230
2025-11-19,Store C,Priya,T_03092,64,Metro Unlimited,60,0,1,0,0,0.0,999.0,16,0,26-40,1,59.95,1,18.0,230
2025-11-19,Store C,Priya,T_03093,64,Magenta MAX,90,1,1,0,1,50.0,199.0,16,0,26-40,0,0.0,0,0.0,230
2025-11-19,Store C,Priya,T_03094,64,Metro Unlimited,60,0,1,0,0,0.0,299.0,19,0,18-25,1,92.63,1,18.0,230
2025-11-19,Store C,Priya,T_03095,64,Metro Unlimited,60,0,1,0,0,0.0,199.0,20,0,41-60,0,0.0,0,0.0,230
2025-11-19,Store C,Priya,T_03096,64,Metro Unlimited,60,0,2,0,0,0.0,999.0,10,0,18-25,1,68.83,1,18.0,230
2025-11-19,Store C,Priya,T_03097,64,Metro $40,40,0,1,0,0,0.0,299.0,15,0,18-25,0,0.0,0,0.0,230
2025-11-19,Store C,Priya,T_03098,64,Metro Unlimited,60,0,1,0,0,0.0,199.0,15,0,41-60,0,0.0,0,0.0,230
2025-11-19,Store C,Priya,T_03099,64,Metro $40,40,0,2,0,0,0.0,699.0,14,0,41-60,1,33.93,1,18.0,230
2025-11-19,Store C,Priya,T_03100,64,Magenta,75,1,1,0,0,0.0,999.0,12,0,26-40,0,0.0,0,0.0,230
2025-11-19,Store D,Devon,T_03101,58,Metro $40,40,0,2,0,0,0.0,999.0,20,0,41-60,0,0.0,0,0.0,175
2025-11-19,Store D,Devon,T_03102,58,Magenta,75,1,1,1,0,0.0,299.0,17,0,60+,0,0.0,0,0.0,175
2025-11-19,Store D,Devon,T_03103,58,Metro Unlimited,60,0,1,0,0,0.0,199.0,10,0,60+,0,0.0,1,18.0,175
2025-11-19,Store D,Devon,T_03104,58,Magenta,75,1,1,0,0,0.0,999.0,10,0,41-60,0,0.0,1,18.0,175
2025-11-19,Store D,Devon,T_03105,58,Magenta,75,1,1,0,0,0.0,699.0,13,0,18-25,1,91.09,0,0.0,175
2025-11-19,Store D,Devon,T_03106,58,Magenta,75,1,2,0,0,0.0,499.0,12,0,18-25,1,105.72,0,0.0,175
2025-11-19,Store D,Devon,T_03107,58,Metro Unlimited,60,0,1,0,0,0.0,99.0,13,0,60+,1,45.7,0,0.0,175
2025-11-19,Store D,Devon,T_03108,58,Metro $40,40,0,1,0,0,0.0,699.0,17,0,60+,0,0.0,0,0.0,175
2025-11-19,Store D,Devon,T_03109,58,Metro Unlimited,60,0,1,0,0,0.0,99.0,17,0,26-40,0,0.0,0,0.0,175
2025-11-19,Store D,Devon,T_03110,58,Metro Unlimited,60,0,1,0,0,0.0,299.0,19,0,26-40,1,108.97,0,0.0,175
2025-11-19,Store D,Devon,T_03111,58,Metro $40,40,0,1,0,0,0.0,699.0,10,0,60+,1,68.68,0,0.0,175
2025-11-19,Store D,Devon,T_03112,58,Magenta MAX,90,1,1,1,0,0.0,699.0,18,0,41-60,1,89.94,0,0.0,175
2025-11-19,Store D,Devon,T_03113,58,Magenta MAX,90,1,1,0,0,0.0,199.0,10,0,41-60,1,105.69,0,0.0,175
2025-11-19,Store D,Devon,T_03114,58,Metro $40,40,0,2,0,0,0.0,299.0,12,0,26-40,1,80.88,1,18.0,175
2025-11-19,Store D,Devon,T_03115,58,Metro Unlimited,60,0,1,0,0,0.0,699.0,14,0,26-40,1,84.59,0,0.0,175
2025-11-19,Store D,Devon,T_03116,58,Metro $40,40,0,2,0,0,0.0,999.0,19,0,26-40,1,84.74,1,18.0,175
2025-11-19,Store D,Devon,T_03117,58,Metro Unlimited,60,0,1,0,0,0.0,699.0,18,0,41-60,0,0.0,1,18.0,175
2025-11-19,Store D,Devon,T_03118,58,Metro $40,40,0,1,0,0,0.0,299.0,12,0,26-40,1,67.46,0,0.0,175
2025-11-19,Store E,Sofia,T_03119,84,Magenta,75,1,1,0,0,0.0,699.0,10,0,41-60,0,0.0,0,0.0,290
2025-11-19,Store E,Sofia,T_03120,84,Metro $40,40,0,2,0,0,0.0,299.0,18,0,26-40,0,0.0,0,0.0,290
2025-11-19,Store E,Sofia,T_03121,84,Metro Unlimited,60,0,1,0,0,0.0,699.0,18,0,18-25,1,82.81,1,18.0,290
2025-11-19,Store E,Sofia,T_03122,84,Metro $40,40,0,1,0,0,0.0,699.0,12,0,26-40,1,68.74,1,18.0,290
2025-11-19,Store E,Sofia,T_03123,84,Magenta,75,1,1,0,0,0.0,699.0,13,0,26-40,0,0.0,1,18.0,290
2025-11-19,Store E,Sofia,T_03124,84,Metro Unlimited,60,0,1,0,0,0.0,499.0,16,0,41-60,1,45.96,0,0.0,290
2025-11-19,Store E,Sofia,T_03125,84,Metro $40,40,0,2,0,0,0.0,299.0,16,0,41-60,1,94.8,0,0.0,290
2025-11-19,Store E,Sofia,T_03126,84,Metro $40,40,0,1,0,0,0.0,999.0,18,0,41-60,1,47.33,0,0.0,290
2025-11-19,Store E,Sofia,T_03127,84,Metro Unlimited,60,0,1,0,0,0.0,99.0,10,0,26-40,0,0.0,0,0.0,290
2025-11-19,Store E,Sofia,T_03128,84,Metro $40,40,0,1,0,0,0.0,999.0,14,0,18-25,1,98.51,1,18.0,290
2025-11-19,Store E,Sofia,T_03129,84,Magenta MAX,90,1,1,0,0,0.0,699.0,12,0,41-60,1,93.63,0,0.0,290
2025-11-19,Store E,Sofia,T_03130,84,Metro Unlimited,60,0,1,0,0,0.0,499.0,13,0,26-40,0,0.0,0,0.0,290
2025-11-19,Store E,Sofia,T_03131,84,Magenta,75,1,2,0,0,0.0,299.0,13,0,18-25,0,0.0,0,0.0,290
2025-11-19,Store E,Sofia,T_03132,84,Metro Unlimited,60,0,1,0,1,50.0,499.0,16,0,18-25,1,63.1,1,18.0,290
2025-11-19,Store E,Sofia,T_03133,84,Metro Unlimited,60,0,1,0,0,0.0,199.0,17,0,18-25,0,0.0,1,18.0,290
2025-11-19,Store E,Sofia,T_03134,84,Metro Unlimited,60,0,2,0,1,50.0,499.0,14,0,41-60,1,56.75,1,18.0,290
2025-11-19,Store E,Sofia,T_03135,84,Magenta,75,1,2,0,0,0.0,499.0,18,0,26-40,0,0.0,0,0.0,290
2025-11-19,Store E,Sofia,T_03136,84,Magenta,75,1,2,0,0,0.0,299.0,11,0,41-60,1,74.35,1,18.0,290
2025-11-19,Store E,Sofia,T_03137,84,Metro $40,40,0,1,0,0,0.0,199.0,10,0,18-25,0,0.0,0,0.0,290
2025-11-19,Store E,Sofia,T_03138,84,Magenta,75,1,2,0,0,0.0,299.0,11,0,26-40,1,109.56,1,18.0,290
2025-11-19,Store E,Sofia,T_03139,84,Metro $40,40,0,2,0,0,0.0,499.0,12,0,41-60,1,78.31,0,0.0,290
2025-11-19,Store E,Sofia,T_03140,84,Magenta MAX,90,1,1,0,0,0.0,199.0,14,0,18-25,0,0.0,1,18.0,290
2025-11-19,Store E,Sofia,T_03141,84,Metro $40,40,0,2,0,0,0.0,999.0,17,0,26-40,1,44.91,1,18.0,290
2025-11-19,Store E,Sofia,T_03142,84,Magenta,75,1,1,1,0,0.0,299.0,18,0,26-40,1,72.82,0,0.0,290
2025-11-19,Store E,Sofia,T_03143,84,Metro Unlimited,60,0,1,0,0,0.0,299.0,16,0,41-60,1,114.74,0,0.0,290
